BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
101020,1800257000.0,boston housing authority,119-121 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),106.5,,191619.1,162600.0,8635.686,8505.0,1744.716,,,,,,,,,,,,,,,,,,,,,,40.01,in compliance,10380.402,2025.0,No,No,No,No,No,No,,
101021,1800257000.0,boston housing authority,120-122 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),89.2,,160635.9,135800.0,7212.338,7279.0,1493.214,,,,,,,,,,,,,,,,,,,,,,37.67,in compliance,8705.552,2025.0,No,No,No,No,No,No,,
101022,1800257000.0,boston housing authority,123-125 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),91.8,,165262.5,130600.0,6936.166,10159.0,2084.017,,,,,,,,,,,,,,,,,,,,,,40.12,in compliance,9020.183,2025.0,No,No,No,No,No,No,,
101023,1800257000.0,boston housing authority,124-126 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),122.3,,220098.7,184300.0,9788.173,10492.0,2152.329,,,,,,,,,,,,,,,,,,,,,,66.51,in compliance,11940.502,2025.0,No,No,No,No,No,No,,
101024,1800257000.0,boston housing authority,13-15 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),152.2,,273916.4,232000.0,12321.52,12285.0,2520.145,,,,,,,,,,,,,,,,,,,,,,50.14,in compliance,14841.665,2025.0,No,No,No,No,No,No,,
101025,1800257000.0,boston housing authority,14-16 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),154.8,,319538,256300.0,13612.093,18534.0,3802.065,,,,,,,,,,,,,,,,,,,,,,108.87,in compliance,17414.158,2025.0,No,No,No,No,No,No,,
101026,1800257000.0,boston housing authority,140-142 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),139.5,,251134.2,217700.0,11562.047,9799.0,2010.167,,,,,,,,,,,,,,,,,,,,,,116.82,in compliance,13572.214,2025.0,No,No,No,No,No,No,,
101027,1800257000.0,boston housing authority,141-143 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),129.4,,232853.1,198600.0,10547.646,10039.0,2059.4,,,,,,,,,,,,,,,,,,,,,,51.52,in compliance,12607.046,2025.0,No,No,No,No,No,No,,
101028,1800257000.0,boston housing authority,144-146 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),103.8,,186864.4,154000.0,8178.94,9632.0,1975.908,,,,,,,,,,,,,,,,,,,,,,114.78,in compliance,10154.848,2025.0,No,No,No,No,No,No,,
101029,1800257000.0,boston housing authority,145-147 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),102.8,,185059.1,151700.0,8056.787,9777.0,2005.654,,,,,,,,,,,,,,,,,,,,,,63.17,in compliance,10062.441,2025.0,No,No,No,No,No,No,,
101030,1800257000.0,boston housing authority,19-21 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),111.5,,200617.9,165000.0,8763.15,10439.0,2141.456,,,,,,,,,,,,,,,,,,,,,,84.06,in compliance,10904.606,2025.0,No,No,No,No,No,No,,
101031,1800257000.0,boston housing authority,23-25 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),112.8,,232891.3,192500.0,10223.675,11838.0,2428.447,,,,,,,,,,,,,,,,,,,,,,53.01,in compliance,12652.122,2025.0,No,No,No,No,No,No,,
101032,1800257000.0,boston housing authority,26-28 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),137.2,,246999,200200.0,10632.622,13716.0,2813.7,,,,,,,,,,,,,,,,,,,,,,58.52,in compliance,13446.322,2025.0,No,No,No,No,No,No,,
101033,1800257000.0,boston housing authority,27-29 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),106.2,,219132.8,168700.0,8959.657,14781.0,3032.174,,,,,,,,,,,,,,,,,,,,,,75.8,in compliance,11991.831,2025.0,No,No,No,No,No,No,,
101034,1800257000.0,boston housing authority,30-32 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),131.6,,271696.5,219800.0,11673.578,15210.0,3120.179,,,,,,,,,,,,,,,,,,,,,,92.76,in compliance,14793.757,2025.0,No,No,No,No,No,No,,
101035,1800257000.0,boston housing authority,34-36 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),105.1,,189242.7,151100.0,8024.921,11179.0,2293.26,,,,,,,,,,,,,,,,,,,,,,94.6,in compliance,10318.181,2025.0,No,No,No,No,No,No,,
101036,1800257000.0,boston housing authority,47-49 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),146.9,,264366.3,246600.0,13096.926,5207.0,1068.164,,,,,,,,,,,,,,,,,,,,,,58.35,in compliance,14165.09,2025.0,No,No,No,No,No,No,,
101037,1800257000.0,boston housing authority,48-50 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),113.8,,234796.5,180300.0,9575.733,15972.0,3276.496,,,,,,,,,,,,,,,,,,,,,,84.4,in compliance,12852.229,2025.0,No,No,No,No,No,No,,
101038,1800257000.0,boston housing authority,5-7 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),100.2,,206714.4,168500.0,8949.035,11200.0,2297.568,,,,,,,,,,,,,,,,,,,,,,51.68,in compliance,11246.603,2025.0,No,No,No,No,No,No,,
101039,1800257000.0,boston housing authority,51-53 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),118.9,,213949.7,167700.0,8906.547,13555.0,2780.673,,,,,,,,,,,,,,,,,,,,,,70.22,in compliance,11687.22,2025.0,No,No,No,No,No,No,,
101040,1800257000.0,boston housing authority,52-54 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),156.7,,281988.1,216000.0,11471.76,19340.0,3967.408,,,,,,,,,,,,,,,,,,,,,,119.92,in compliance,15439.168,2025.0,No,No,No,No,No,No,,
101041,1800257000.0,boston housing authority,55-57 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),117.4,,242305,196400.0,10430.804,13454.0,2759.954,,,,,,,,,,,,,,,,,,,,,,102.45,in compliance,13190.758,2025.0,No,No,No,No,No,No,,
101042,1800257000.0,boston housing authority,56-58 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),123.2,,254186.7,184500.0,9798.795,20424.0,4189.779,,,,,,,,,,,,,,,,,,,,,,43.64,in compliance,13988.574,2025.0,No,No,No,No,No,No,,
101043,1800257000.0,boston housing authority,59-61 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1932.0,,Multifamily Housing,Multifamily Housing (1932.0),136.5,,263693.6,188500.0,10011.235,22038.0,4520.875,,,,,,,,,,,,,,,,,,,,,,75.51,in compliance,14532.11,2025.0,No,No,No,No,No,No,,
101044,1800257000.0,boston housing authority,6-8 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),163.4,,337216.1,255700.0,13580.227,23891.0,4901.0,,,,,,,,,,,,,,,,,,,,,,153.62,in compliance,18481.227,2025.0,No,No,No,No,No,No,,
101045,1800257000.0,boston housing authority,63-65 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),141.8,,292675.8,227800.0,12098.458,19014.0,3900.532,,,,,,,,,,,,,,,,,,,,,,65.96,in compliance,15998.99,2025.0,No,No,No,No,No,No,,
101046,1800257000.0,boston housing authority,66-68 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1932.0,,Multifamily Housing,Multifamily Housing (1932.0),120.8,,233438.9,201100.0,10680.421,9478.0,1944.317,,,,,,,,,,,,,,,,,,,,,,70.71,in compliance,12624.738,2025.0,No,No,No,No,No,No,,
101047,1800257000.0,boston housing authority,67-69 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),121,,217725,171100.0,9087.121,13665.0,2803.238,,,,,,,,,,,,,,,,,,,,,,53.53,in compliance,11890.359,2025.0,No,No,No,No,No,No,,
101048,1800257000.0,boston housing authority,70-72 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),145.7,,300651.3,245800.0,13054.438,16076.0,3297.831,,,,,,,,,,,,,,,,,,,,,,81.12,in compliance,16352.269,2025.0,No,No,No,No,No,No,,
101049,1800257000.0,boston housing authority,71-73 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),113.2,,233554.9,186500.0,9905.015,13791.0,2829.086,,,,,,,,,,,,,,,,,,,,,,74.66,in compliance,12734.101,2025.0,No,No,No,No,No,No,,
101050,1800257000.0,boston housing authority,74-76 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),155.1,,320041.9,252300.0,13399.653,19854.0,4072.85,,,,,,,,,,,,,,,,,,,,,,127.44,in compliance,17472.503,2025.0,No,No,No,No,No,No,,
101051,1800257000.0,boston housing authority,75-77 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1932.0,,Multifamily Housing,Multifamily Housing (1932.0),116.1,,224338.2,171500.0,9108.365,15486.0,3176.798,,,,,,,,,,,,,,,,,,,,,,49.25,in compliance,12285.163,2025.0,No,No,No,No,No,No,,
101052,1800257000.0,boston housing authority,78-80 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),108.5,,224034.1,174700.0,9278.317,14459.0,2966.119,,,,,,,,,,,,,,,,,,,,,,62.42,in compliance,12244.436,2025.0,No,No,No,No,No,No,,
101053,1800257000.0,boston housing authority,79-81 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),80.6,,145040.5,89500.0,4753.345,16278.0,3339.269,,,,,,,,,,,,,,,,,,,,,,82.55,in compliance,8092.614,2025.0,No,No,No,No,No,No,,
101054,1800257000.0,boston housing authority,82-84 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),124.2,,223574.5,160200.0,8508.222,18574.0,3810.27,,,,,,,,,,,,,,,,,,,,,,73.58,in compliance,12318.492,2025.0,No,No,No,No,No,No,,
101055,1800257000.0,boston housing authority,83-85 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),111.8,,201168.1,158600.0,8423.246,12476.0,2559.327,,,,,,,,,,,,,,,,,,,,,,54.77,in compliance,10982.573,2025.0,No,No,No,No,No,No,,
101056,1800257000.0,boston housing authority,86-88 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),149.6,,269353.2,239000.0,12693.29,8896.0,1824.925,,,,,,,,,,,,,,,,,,,,,,46.57,in compliance,14518.215,2025.0,No,No,No,No,No,No,,
101057,1800257000.0,boston housing authority,87-89 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),150.3,,310313.2,240200.0,12757.022,20549.0,4215.422,,,,,,,,,,,,,,,,,,,,,,137.89,in compliance,16972.444,2025.0,No,No,No,No,No,No,,
101058,1800257000.0,boston housing authority,90-92 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),76.7,,138025.3,105700.0,5613.727,9474.0,1943.496,,,,,,,,,,,,,,,,,,,,,,46.17,in compliance,7557.223,2025.0,No,No,No,No,No,No,,
101059,1800257000.0,boston housing authority,91-93 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),107.4,,193251.4,156900.0,8332.959,10654.0,2185.562,,,,,,,,,,,,,,,,,,,,,,61.09,in compliance,10518.521,2025.0,No,No,No,No,No,No,,
101060,1800257000.0,boston housing authority,95-97 woodbole ave,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),99.6,,179252.7,129400.0,6872.434,14611.0,2997.301,,,,,,,,,,,,,,,,,,,,,,65.3,in compliance,9869.735,2025.0,No,No,No,No,No,No,,
101061,1800257000.0,boston housing authority,8-10 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1932.0,,Multifamily Housing,Multifamily Housing (1932.0),151,,291703.8,223300.0,11859.463,20048.0,4112.647,,,,,,,,,,,,,,,,,,,,,,90.17,in compliance,15972.11,2025.0,No,No,No,No,No,No,,
101062,1800257000.0,boston housing authority,12-14 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2068.0,,Multifamily Housing,Multifamily Housing (2068.0),142.5,,294700.8,220500.0,11710.755,21747.0,4461.18,,,,,,,,,,,,,,,,,,,,,,147.68,in compliance,16171.935,2025.0,No,No,No,No,No,No,,
101063,1800257000.0,boston housing authority,16-18 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),123.9,,223099.6,155600.0,8263.916,19783.0,4058.285,,,,,,,,,,,,,,,,,,,,,,109.25,in compliance,12322.201,2025.0,No,No,No,No,No,No,,
101064,1800257000.0,boston housing authority,20-22 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),115.6,,208158.2,143900.0,7642.529,18833.0,3863.402,,,,,,,,,,,,,,,,,,,,,,96.89,in compliance,11505.931,2025.0,No,No,No,No,No,No,,
101065,1800257000.0,boston housing authority,21-23 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),139.2,,287220.5,228500.0,12135.635,17210.0,3530.459,,,,,,,,,,,,,,,,,,,,,,93.83,in compliance,15666.094,2025.0,No,No,No,No,No,No,,
101066,1800257000.0,boston housing authority,24-26 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),137.6,,283972.1,219400.0,11652.334,18925.0,3882.275,,,,,,,,,,,,,,,,,,,,,,92.94,in compliance,15534.609,2025.0,No,No,No,No,No,No,,
101067,1800257000.0,boston housing authority,25-27 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1920.0,,Multifamily Housing,Multifamily Housing (1920.0),129.1,,247785,212000.0,11259.32,10488.0,2151.508,,,,,,,,,,,,,,,,,,,,,,86.15,in compliance,13410.828,2025.0,No,No,No,No,No,No,,
101068,1800257000.0,boston housing authority,28-30 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),109,,224996.1,177600.0,9432.336,13891.0,2849.6,,,,,,,,,,,,,,,,,,,,,,92.13,in compliance,12281.936,2025.0,No,No,No,No,No,No,,
101069,1800257000.0,boston housing authority,29-31 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),115.8,,208408.7,162200.0,8614.442,13543.0,2778.211,,,,,,,,,,,,,,,,,,,,,,74.74,in compliance,11392.653,2025.0,No,No,No,No,No,No,,
101070,1800257000.0,boston housing authority,32-34 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),108.8,,195829.4,169400.0,8996.834,7746.0,1589.014,,,,,,,,,,,,,,,,,,,,,,40.73,in compliance,10585.848,2025.0,No,No,No,No,No,No,,
101071,1800257000.0,boston housing authority,33-35 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),103,,185423.9,138700.0,7366.357,13694.0,2809.187,,,,,,,,,,,,,,,,,,,,,,76.96,in compliance,10175.544,2025.0,No,No,No,No,No,No,,
101072,1800257000.0,boston housing authority,36-38 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),113.6,,234555.7,174600.0,9273.006,17572.0,3604.72,,,,,,,,,,,,,,,,,,,,,,54.19,in compliance,12877.726,2025.0,No,No,No,No,No,No,,
101073,1800257000.0,boston housing authority,37-39 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),125.5,,259118.3,219000.0,11631.09,11758.0,2412.036,,,,,,,,,,,,,,,,,,,,,,101.07,in compliance,14043.126,2025.0,No,No,No,No,No,No,,
101074,1800257000.0,boston housing authority,40-42 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),129.4,,267040.7,208600.0,11078.746,17128.0,3513.638,,,,,,,,,,,,,,,,,,,,,,103.49,in compliance,14592.384,2025.0,No,No,No,No,No,No,,
101075,1800257000.0,boston housing authority,44-46 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),87.6,,157617,120300.0,6389.133,10937.0,2243.616,,,,,,,,,,,,,,,,,,,,,,76.2,in compliance,8632.749,2025.0,No,No,No,No,No,No,,
101076,1800257000.0,boston housing authority,48-50 woodgate st,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),111.1,,200067.7,164600.0,8741.906,10395.0,2132.43,,,,,,,,,,,,,,,,,,,,,,58.88,in compliance,10874.336,2025.0,No,No,No,No,No,No,,
101077,1800257000.0,boston housing authority,52-54 woodgate st,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),100.3,,206998.5,148800.0,7902.768,17057.0,3499.073,,,,,,,,,,,,,,,,,,,,,,131.86,in compliance,11401.841,2025.0,No,No,No,No,No,No,,
101078,1800257000.0,boston housing authority,10-12 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),156.5,,281716.5,241100.0,12804.821,11904.0,2441.987,,,,,,,,,,,,,,,,,,,,,,61.36,in compliance,15246.808,2025.0,No,No,No,No,No,No,,
101079,1800257000.0,boston housing authority,14-16 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),111.9,,201356.6,172300.0,9150.853,8516.0,1746.972,,,,,,,,,,,,,,,,,,,,,,36.89,in compliance,10897.825,2025.0,No,No,No,No,No,No,,
101080,1800257000.0,boston housing authority,15-17 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),129,,232166.5,200800.0,10664.488,9193.0,1885.852,,,,,,,,,,,,,,,,,,,,,,112.66,in compliance,12550.34,2025.0,No,No,No,No,No,No,,
101081,1800257000.0,boston housing authority,18-20 woodruff way,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),85.8,,177063.4,149300.0,7929.323,8137.0,1669.224,,,,,,,,,,,,,,,,,,,,,,40.98,in compliance,9598.547,2025.0,No,No,No,No,No,No,,
101082,1800257000.0,,19-21 woodruff way,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),111.7,,230569.8,180700.0,9596.977,14616.0,2998.326,,,,,,,,,,,,,,,,,,,,,,60.82,in compliance,12595.303,2025.0,No,No,No,No,No,No,,
101083,1800257000.0,boston housing authority,22-24 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1932.0,,Multifamily Housing,Multifamily Housing (1932.0),111.3,,215030.3,174100.0,9246.451,11996.0,2460.859,,,,,,,,,,,,,,,,,,,,,,53.09,in compliance,11707.31,2025.0,No,No,No,No,No,No,,
101084,1800257000.0,boston housing authority,23-25 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),118,,212368,176600.0,9379.226,10483.0,2150.483,,,,,,,,,,,,,,,,,,,,,,53.79,in compliance,11529.709,2025.0,No,No,No,No,No,No,,
101085,1800257000.0,boston housing authority,26-28 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),115.8,,208358.9,163300.0,8672.863,13206.0,2709.079,,,,,,,,,,,,,,,,,,,,,,130.13,in compliance,11381.942,2025.0,No,No,No,No,No,No,,
101086,1800257000.0,boston housing authority,27-29 woodruff way,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),132.6,,273721.5,213800.0,11354.918,17562.0,3602.669,,,,,,,,,,,,,,,,,,,,,,84.75,in compliance,14957.587,2025.0,No,No,No,No,No,No,,
101087,1800257000.0,boston housing authority,30-32 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),145,,260981.8,209000.0,11099.99,15235.0,3125.308,,,,,,,,,,,,,,,,,,,,,,117.99,in compliance,14225.298,2025.0,No,No,No,No,No,No,,
101088,1800257000.0,boston housing authority,31-33 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),115,,207076.8,166300.0,8832.193,11951.0,2451.628,,,,,,,,,,,,,,,,,,,,,,46.91,in compliance,11283.821,2025.0,No,No,No,No,No,No,,
101089,1800257000.0,boston housing authority,34-36 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),64.2,,115600.7,74800.0,3972.628,11958.0,2453.064,,,,,,,,,,,,,,,,,,,,,,106.69,in compliance,6425.692,2025.0,No,No,No,No,No,No,,
101090,1800257000.0,boston housing authority,35-37 woodruff way,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),113.2,,233564.4,176700.0,9384.537,16666.0,3418.863,,,,,,,,,,,,,,,,,,,,,,85.65,in compliance,12803.4,2025.0,No,No,No,No,No,No,,
101091,1800257000.0,boston housing authority,38-40 woodruff way,boston,2126.0,woodmere st,boston,2126.0,2064.0,,Multifamily Housing,Multifamily Housing (2064.0),107.7,,222196.3,183900.0,9766.929,11224.0,2302.491,,,,,,,,,,,,,,,,,,,,,,41.77,in compliance,12069.42,2025.0,No,No,No,No,No,No,,
101092,1800257000.0,boston housing authority,39-41 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1800.0,,Multifamily Housing,Multifamily Housing (1800.0),121.4,,218602.5,177000.0,9400.47,12193.0,2501.272,,,,,,,,,,,,,,,,,,,,,,65.7,in compliance,11901.742,2025.0,No,No,No,No,No,No,,
101093,1800257000.0,boston housing authority,2-4 woodruff way,boston,2126.0,woodmere st,boston,2126.0,1932.0,,Multifamily Housing,Multifamily Housing (1932.0),158.3,,305824.2,234800.0,12470.228,20816.0,4270.194,,,,,,,,,,,,,,,,,,,,,,49.62,in compliance,16740.422,2025.0,No,No,No,No,No,No,,
